month	prcp	t2m	u10m	v10m
1	0.37	0.98	0.89	0.91
2	0.39	0.97	0.89	0.91
3	0.22	0.96	0.87	0.89
4	0.19	0.96	0.84	0.86
5	0.19	0.96	0.80	0.81
6	0.25	0.94	0.76	0.80
7	0.16	0.96	0.80	0.81
8	0.20	0.97	0.79	0.80
9	0.22	0.96	0.77	0.75
10	0.27	0.98	0.88	0.89
11	0.32	0.98	0.92	0.94
12	0.36	0.98	0.92	0.94
