month	prcp	t2m	u10m	v10m
1	0.030	-0.046	-0.011	-0.019
2	0.033	-0.025	-0.008	-0.017
3	0.042	-0.024	-0.004	-0.014
4	0.057	-0.026	0.003	-0.007
5	0.090	-0.026	0.004	-0.004
6	0.099	-0.006	0.003	-0.002
7	0.103	-0.007	0.002	-0.008
8	0.133	-0.003	0.003	-0.007
9	0.143	-0.013	0.001	-0.006
10	0.098	-0.019	-0.007	-0.013
11	0.036	-0.047	-0.010	-0.020
12	0.027	-0.074	-0.011	-0.016
