month	prcp	t2m	u10m	v10m
1	0.25	0.11	0.08	0.09
2	0.20	0.11	0.08	0.10
3	0.30	0.12	0.08	0.09
4	0.64	0.12	0.08	0.10
5	1.15	0.13	0.09	0.11
6	1.77	0.10	0.08	0.10
7	2.08	0.10	0.09	0.10
8	2.47	0.11	0.10	0.11
9	2.12	0.10	0.09	0.11
10	1.26	0.10	0.08	0.10
11	0.19	0.09	0.07	0.09
12	0.31	0.11	0.08	0.10
