month	prcp	t2m	u10m	v10m
1	2.41	0.52	0.40	0.49
2	1.85	0.54	0.40	0.48
3	2.40	0.59	0.41	0.46
4	4.80	0.59	0.42	0.50
5	9.74	0.67	0.49	0.56
6	14.23	0.46	0.43	0.50
7	16.31	0.48	0.46	0.52
8	18.97	0.53	0.55	0.54
9	14.89	0.43	0.46	0.54
10	11.02	0.46	0.43	0.52
11	2.19	0.47	0.37	0.43
12	2.06	0.58	0.42	0.49
