month	prcp	t2m	u10m	v10m
1	0.65	0.99	0.96	0.97
2	0.55	0.99	0.96	0.97
3	0.38	0.99	0.95	0.96
4	0.42	0.99	0.95	0.95
5	0.43	0.99	0.92	0.93
6	0.50	1.00	0.91	0.90
7	0.58	1.00	0.93	0.95
8	0.49	1.00	0.91	0.93
9	0.50	1.00	0.92	0.88
10	0.52	1.00	0.96	0.97
11	0.50	1.00	0.96	0.97
12	0.55	0.99	0.94	0.97
