month	prcp	t2m	u10m	v10m
1	0.19	0.96	0.64	0.70
2	0.13	0.96	0.58	0.56
3	0.13	0.95	0.38	0.28
4	0.10	0.95	0.31	0.16
5	0.10	0.96	0.26	0.17
6	0.13	0.94	0.20	0.23
7	0.11	0.98	0.25	0.30
8	0.12	0.95	0.31	0.22
9	0.11	0.96	0.28	0.26
10	0.18	0.97	0.64	0.72
11	0.22	0.97	0.74	0.80
12	0.29	0.97	0.73	0.81
