month	prcp	t2m	u10m	v10m
1	2.72	2.51	0.80	1.00
2	2.22	2.72	0.83	1.15
3	5.26	2.32	1.00	1.29
4	7.00	2.00	1.00	1.24
5	10.08	1.47	0.99	1.18
6	20.64	1.58	1.12	1.30
7	12.38	1.17	0.99	1.20
8	25.79	1.29	1.11	1.27
9	21.97	1.34	1.09	1.21
10	6.77	1.66	0.81	0.93
11	4.31	1.82	0.83	0.92
12	3.87	2.34	0.80	0.95
